"","Date","Bag.colour","Bag.number","Tag.number","Mass","Mass.unit","Height","Site","Ploidy"
"1","6-Jun","green",85,"1",14.8,"",43.65,"Chelsea","Diploid"
"2","6-Jun","green",85,"2",6.2,"",36.51,"Chelsea","Diploid"
"3","6-Jun","green",85,"3",NA,NA,NA,"Chelsea","Diploid"
"4","6-Jun","green",85,"4",6.3,"",37.56,"Chelsea","Diploid"
"5","6-Jun","green",85,"5",5,"",31.87,"Chelsea","Diploid"
"6","6-Jun","green",85,"6",10.3,"",40.63,"Chelsea","Diploid"
"7","6-Jun","green",85,"7",6.5,"",39,"Chelsea","Diploid"
"8","6-Jun","green",85,"8",11.4,"",44.05,"Chelsea","Diploid"
"9","6-Jun","green",85,"9",8.8,"",41.87,"Chelsea","Diploid"
"10","6-Jun","green",85,"10",8,"",43.58,"Chelsea","Diploid"
"11","6-Jun","green",85,"11",5.8,"",35.87,"Chelsea","Diploid"
"12","6-Jun","green",85,"12",16.1,"",47.2,"Chelsea","Diploid"
"13","6-Jun","green",85,"13",10.5,"",52.07,"Chelsea","Diploid"
"14","6-Jun","green",85,"14",7.7,"",40.2,"Chelsea","Diploid"
"15","6-Jun","green",85,"15",5.6,"",35.38,"Chelsea","Diploid"
"16","6-Jun","green",85,"16",7.5,"",41.55,"Chelsea","Diploid"
"17","6-Jun","green",85,"17",13.7,"",42.61,"Chelsea","Diploid"
"18","6-Jun","green",85,"18",7.8,"",38.61,"Chelsea","Diploid"
"19","6-Jun","green",85,"19",NA,"",NA,"Chelsea","Diploid"
"20","6-Jun","green",85,"20",11.1,"",48.09,"Chelsea","Diploid"
"21","6-Jun","green",85,"21",5.6,"",34.99,"Chelsea","Diploid"
"22","6-Jun","green",85,"22",10.9,"",49.06,"Chelsea","Diploid"
"23","6-Jun","green",85,"23",4.8,"",35.57,"Chelsea","Diploid"
"24","6-Jun","green",85,"24",10.9,"",46.75,"Chelsea","Diploid"
"25","6-Jun","green",85,"25",12.7,"",42.68,"Chelsea","Diploid"
"26","6-Jun","green",85,"26",6.1,"",40.23,"Chelsea","Diploid"
"27","6-Jun","green",85,"27",8.7,"",45.04,"Chelsea","Diploid"
"28","6-Jun","green",85,"28",12.2,"",56.42,"Chelsea","Diploid"
"29","6-Jun","green",85,"29",6.6,"",46.51,"Chelsea","Diploid"
"30","6-Jun","green",85,"30",6.2,"",37.29,"Chelsea","Diploid"
"31","6-Jun","green",85,"31",26,"",55.25,"Chelsea","Diploid"
"32","6-Jun","green",85,"32",11.1,"",38.51,"Chelsea","Diploid"
"33","6-Jun","green",85,"33",13.5,"",61.83,"Chelsea","Diploid"
"34","6-Jun","green",85,"34",8.6,"",41.42,"Chelsea","Diploid"
"35","6-Jun","green",85,"35",6.4,"",35.53,"Chelsea","Diploid"
"36","6-Jun","green",85,"36",12.2,"",49.54,"Chelsea","Diploid"
"37","6-Jun","green",85,"37",6.4,"",34.95,"Chelsea","Diploid"
"38","6-Jun","green",85,"38",9.4,"",44.69,"Chelsea","Diploid"
"39","6-Jun","green",85,"39",7.2,"",45.06,"Chelsea","Diploid"
"40","6-Jun","green",85,"40",6.1,"",40.01,"Chelsea","Diploid"
"41","6-Jun","green",85,"41",NA,"",NA,"Chelsea","Diploid"
"42","6-Jun","green",85,"42",18.5,"",59.16,"Chelsea","Diploid"
"43","6-Jun","green",85,"43",7.2,"",42.22,"Chelsea","Diploid"
"44","6-Jun","green",85,"44",NA,"",NA,"Chelsea","Diploid"
"45","6-Jun","green",85,"45",8,"",41.81,"Chelsea","Diploid"
"46","6-Jun","green",85,"46",8.4,"",46.09,"Chelsea","Diploid"
"47","6-Jun","green",85,"47",8.5,"",42.8,"Chelsea","Diploid"
"48","6-Jun","green",85,"48",6.2,"",36.6,"Chelsea","Diploid"
"49","6-Jun","green",85,"49",7.3,"",42.23,"Chelsea","Diploid"
"50","6-Jun","green",85,"50",18.2,"",56.83,"Chelsea","Diploid"
"51","6-Jun","green",85,"unknown",5.9,"",32.22,"Chelsea","Diploid"
"52","6-Jun","green",59,"51",6.9,"",41.85,"Chelsea","Diploid"
"53","6-Jun","green",59,"52",7.2,"",36.65,"Chelsea","Diploid"
"54","6-Jun","green",59,"53",10.3,"",40.64,"Chelsea","Diploid"
"55","6-Jun","green",59,"54",16.3,"",56.34,"Chelsea","Diploid"
"56","6-Jun","green",59,"55",10.5,"",47.56,"Chelsea","Diploid"
"57","6-Jun","green",59,"56",11.3,"",53.92,"Chelsea","Diploid"
"58","6-Jun","green",59,"57",20,"",61.52,"Chelsea","Diploid"
"59","6-Jun","green",59,"58",8.8,"",48.48,"Chelsea","Diploid"
"60","6-Jun","green",59,"59",11.1,"",51,"Chelsea","Diploid"
"61","6-Jun","green",59,"60",20.2,"",53.68,"Chelsea","Diploid"
"62","6-Jun","green",59,"61",10.4,"",49.53,"Chelsea","Diploid"
"63","6-Jun","green",59,"62",9.3,"",49.8,"Chelsea","Diploid"
"64","6-Jun","green",59,"63",12.9,"",55.23,"Chelsea","Diploid"
"65","6-Jun","green",59,"64",10.4,"",50.09,"Chelsea","Diploid"
"66","6-Jun","green",59,"65",13,"",50.33,"Chelsea","Diploid"
"67","6-Jun","green",59,"66",11.2,"",53.93,"Chelsea","Diploid"
"68","6-Jun","green",59,"67",22.6,"",66,"Chelsea","Diploid"
"69","6-Jun","green",59,"68",10.6,"",51.07,"Chelsea","Diploid"
"70","6-Jun","green",59,"69",17.5,"",62.33,"Chelsea","Diploid"
"71","6-Jun","green",59,"70",13.9,"",55.39,"Chelsea","Diploid"
"72","6-Jun","green",59,"71",9.4,"",50.24,"Chelsea","Diploid"
"73","6-Jun","green",59,"72",7.1,"",39.22,"Chelsea","Diploid"
"74","6-Jun","green",59,"73",9.4,"",44.5,"Chelsea","Diploid"
"75","6-Jun","green",59,"74",11.6,"",50.92,"Chelsea","Diploid"
"76","6-Jun","green",59,"75",7.4,"",43.72,"Chelsea","Diploid"
"77","6-Jun","green",59,"76",9.1,"",46.93,"Chelsea","Diploid"
"78","6-Jun","green",59,"77",7.4,"",45.32,"Chelsea","Diploid"
"79","6-Jun","green",59,"78",6.6,"",45.1,"Chelsea","Diploid"
"80","6-Jun","green",59,"79",13.2,"",50.12,"Chelsea","Diploid"
"81","6-Jun","green",59,"80",12,"",53.23,"Chelsea","Diploid"
"82","6-Jun","green",59,"81",10.5,"",49.22,"Chelsea","Diploid"
"83","6-Jun","green",59,"82",21.4,"",64.07,"Chelsea","Diploid"
"84","6-Jun","green",59,"83",7.9,"",44.26,"Chelsea","Diploid"
"85","6-Jun","green",59,"84",15.4,"",50.4,"Chelsea","Diploid"
"86","6-Jun","green",59,"85",7,"",39.02,"Chelsea","Diploid"
"87","6-Jun","green",59,"86",5.2,"",33.28,"Chelsea","Diploid"
"88","6-Jun","green",59,"87",8.9,"",45.89,"Chelsea","Diploid"
"89","6-Jun","green",59,"88",8,"",39.57,"Chelsea","Diploid"
"90","6-Jun","green",59,"89",14.1,"",59.19,"Chelsea","Diploid"
"91","6-Jun","green",59,"90",13.5,"",52.48,"Chelsea","Diploid"
"92","6-Jun","green",59,"91",10.4,"",49.04,"Chelsea","Diploid"
"93","6-Jun","green",59,"92",3.8,"",36.84,"Chelsea","Diploid"
"94","6-Jun","green",59,"93",12.6,"",52.6,"Chelsea","Diploid"
"95","6-Jun","green",59,"94",8.1,"",37.23,"Chelsea","Diploid"
"96","6-Jun","green",59,"95",11.6,"",51.5,"Chelsea","Diploid"
