"","Date","Bag.colour","Bag.number","Tag.number","Mass","Mass.unit","Height","Site","Ploidy"
"1","6/16/2023","red",33,"1",17.1,"",55.87,"Hood Head","Mated triploid"
"2","6/16/2023","red",33,"2",22,"",69.49,"Hood Head","Mated triploid"
"3","6/16/2023","red",33,"3",28.6,"",65.88,"Hood Head","Mated triploid"
"4","6/16/2023","red",33,"4",NA,"",NA,"Hood Head","Mated triploid"
"5","6/16/2023","red",33,"5",19.1,"",60.94,"Hood Head","Mated triploid"
"6","6/16/2023","red",33,"6",15.3,"",53.31,"Hood Head","Mated triploid"
"7","6/16/2023","red",33,"7",NA,"",NA,"Hood Head","Mated triploid"
"8","6/16/2023","red",33,"8",15.9,"",53.76,"Hood Head","Mated triploid"
"9","6/16/2023","red",33,"9",15.4,"",56.3,"Hood Head","Mated triploid"
"10","6/16/2023","red",33,"10",22.1,"",64.78,"Hood Head","Mated triploid"
"11","6/16/2023","red",33,"11",NA,"",NA,"Hood Head","Mated triploid"
"12","6/16/2023","red",33,"12",NA,"",NA,"Hood Head","Mated triploid"
"13","6/16/2023","red",33,"13",NA,"",NA,"Hood Head","Mated triploid"
"14","6/16/2023","red",33,"14",NA,"",NA,"Hood Head","Mated triploid"
"15","6/16/2023","red",33,"15",16.7,"",60.52,"Hood Head","Mated triploid"
"16","6/16/2023","red",33,"16",15.5,"",52.21,"Hood Head","Mated triploid"
"17","6/16/2023","red",33,"17",NA,"",NA,"Hood Head","Mated triploid"
"18","6/16/2023","red",33,"18",NA,"",NA,"Hood Head","Mated triploid"
"19","6/16/2023","red",33,"19",19.5,"",67.73,"Hood Head","Mated triploid"
"20","6/16/2023","red",33,"20",14.5,"",61.51,"Hood Head","Mated triploid"
"21","6/16/2023","red",33,"21",16.1,"",63.6,"Hood Head","Mated triploid"
"22","6/16/2023","red",33,"22",14.9,"",49.3,"Hood Head","Mated triploid"
"23","6/16/2023","red",33,"23",24.1,"",60.35,"Hood Head","Mated triploid"
"24","6/16/2023","red",33,"24",14.7,"",59.3,"Hood Head","Mated triploid"
"25","6/16/2023","red",33,"25",11.8,"",46.69,"Hood Head","Mated triploid"
"26","6/16/2023","red",33,"26",20.5,"",60.01,"Hood Head","Mated triploid"
"27","6/16/2023","red",33,"27",15.5,"",54.94,"Hood Head","Mated triploid"
"28","6/16/2023","red",33,"28",13.3,"",43.86,"Hood Head","Mated triploid"
"29","6/16/2023","red",33,"29",NA,"",NA,"Hood Head","Mated triploid"
"30","6/16/2023","red",33,"30",18.5,"",55.38,"Hood Head","Mated triploid"
"31","6/16/2023","red",33,"31",23.1,"",63.58,"Hood Head","Mated triploid"
"32","6/16/2023","red",33,"32",16.5,"",59.33,"Hood Head","Mated triploid"
"33","6/16/2023","red",33,"33",17.3,"",59.96,"Hood Head","Mated triploid"
"34","6/16/2023","red",33,"34",12.2,"",45.01,"Hood Head","Mated triploid"
"35","6/16/2023","red",33,"35",17.4,"",59.95,"Hood Head","Mated triploid"
"36","6/16/2023","red",33,"36",NA,"",NA,"Hood Head","Mated triploid"
"37","6/16/2023","red",33,"37",30,"",67.94,"Hood Head","Mated triploid"
"38","6/16/2023","red",33,"38",12.5,"",50.7,"Hood Head","Mated triploid"
"39","6/16/2023","red",33,"39",17.2,"",60.23,"Hood Head","Mated triploid"
"40","6/16/2023","red",33,"40",NA,"",NA,"Hood Head","Mated triploid"
"41","6/16/2023","red",33,"41",13.6,"",50.36,"Hood Head","Mated triploid"
"42","6/16/2023","red",33,"42",24.3,"",62.35,"Hood Head","Mated triploid"
"43","6/16/2023","red",33,"43",NA,"",NA,"Hood Head","Mated triploid"
"44","6/16/2023","red",33,"44",17.8,"",53.27,"Hood Head","Mated triploid"
"45","6/16/2023","red",33,"45",12.2,"",49.05,"Hood Head","Mated triploid"
"46","6/16/2023","red",33,"46",NA,"",NA,"Hood Head","Mated triploid"
"47","6/16/2023","red",33,"47",11.8,"",44.61,"Hood Head","Mated triploid"
"48","6/16/2023","red",33,"48",21,"",64.71,"Hood Head","Mated triploid"
"49","6/16/2023","red",33,"49",NA,"",NA,"Hood Head","Mated triploid"
"50","6/16/2023","red",33,"50",20.7,"",64.8,"Hood Head","Mated triploid"
"51","6/16/2023","red",33,"Unknown",13.2,"",53.85,"Hood Head","Mated triploid"
"52","6/16/2023","red",33,"Unknown",20,"",53.75,"Hood Head","Mated triploid"
"53","6/16/2023","red",33,"Unknown",19.3,"",56.38,"Hood Head","Mated triploid"
"54","6/16/2023","red",33,"Unknown",16.4,"",55.68,"Hood Head","Mated triploid"
"55","6/16/2023","red",33,"Unknown",20.4,"",57.3,"Hood Head","Mated triploid"
"56","6/16/2023","red",33,"Unknown",16.9,"",56.17,"Hood Head","Mated triploid"
"57","6/16/2023","red",33,"Unknown",12.2,"",49.64,"Hood Head","Mated triploid"
"58","6/16/2023","red",33,"Unknown",17.5,"",54.87,"Hood Head","Mated triploid"
"59","6/16/2023","red",33,"Unknown",20.3,"",64.1,"Hood Head","Mated triploid"
"60","6/16/2023","red",33,"Unknown",16.4,"",61.19,"Hood Head","Mated triploid"
"61","6/16/2023","red",33,"Unknown",10.8,"",52.61,"Hood Head","Mated triploid"
"62","6/16/2023","red",33,"Unknown",17.3,"",57.16,"Hood Head","Mated triploid"
"63","6/16/2023","red",33,"Unknown",16.2,"",53.79,"Hood Head","Mated triploid"
"64","6/16/2023","red",33,"Unknown",15.4,"",53.79,"Hood Head","Mated triploid"
"65","6/16/2023","blue",44,"1",NA,"",NA,"Hood Head","Induced triploid"
"66","6/16/2023","blue",44,"2",10.5,"",46.61,"Hood Head","Induced triploid"
"67","6/16/2023","blue",44,"3",13,"",59.23,"Hood Head","Induced triploid"
"68","6/16/2023","blue",44,"4",21.1,"",60,"Hood Head","Induced triploid"
"69","6/16/2023","blue",44,"5",8.2,"",42.71,"Hood Head","Induced triploid"
"70","6/16/2023","blue",44,"6",NA,"",NA,"Hood Head","Induced triploid"
"71","6/16/2023","blue",44,"7",NA,"",NA,"Hood Head","Induced triploid"
"72","6/16/2023","blue",44,"8",15.4,"",54.76,"Hood Head","Induced triploid"
"73","6/16/2023","blue",44,"9",9.8,"",45.91,"Hood Head","Induced triploid"
"74","6/16/2023","blue",44,"10",NA,"",NA,"Hood Head","Induced triploid"
"75","6/16/2023","blue",44,"11",NA,"",NA,"Hood Head","Induced triploid"
"76","6/16/2023","blue",44,"12",18.3,"",59,"Hood Head","Induced triploid"
"77","6/16/2023","blue",44,"13",13.4,"",58.1,"Hood Head","Induced triploid"
"78","6/16/2023","blue",44,"14",0.6,"",56.29,"Hood Head","Induced triploid"
"79","6/16/2023","blue",44,"15",NA,"",NA,"Hood Head","Induced triploid"
"80","6/16/2023","blue",44,"16",NA,"",NA,"Hood Head","Induced triploid"
"81","6/16/2023","blue",44,"17",13.4,"",41.9,"Hood Head","Induced triploid"
"82","6/16/2023","blue",44,"18",9.8,"",51.6,"Hood Head","Induced triploid"
"83","6/16/2023","blue",44,"19",9.8,"",46.64,"Hood Head","Induced triploid"
"84","6/16/2023","blue",44,"20",13.2,"",42.33,"Hood Head","Induced triploid"
"85","6/16/2023","blue",44,"21",10.6,"",53.47,"Hood Head","Induced triploid"
"86","6/16/2023","blue",44,"22",6.7,"",45.45,"Hood Head","Induced triploid"
"87","6/16/2023","blue",44,"23",8.5,"",46.44,"Hood Head","Induced triploid"
"88","6/16/2023","blue",44,"24",12.3,"",46.72,"Hood Head","Induced triploid"
"89","6/16/2023","blue",44,"25",NA,"",NA,"Hood Head","Induced triploid"
"90","6/16/2023","blue",44,"26",16.9,"",53.67,"Hood Head","Induced triploid"
"91","6/16/2023","blue",44,"27",11.6,"",46.22,"Hood Head","Induced triploid"
"92","6/16/2023","blue",44,"28",14.3,"",47.54,"Hood Head","Induced triploid"
"93","6/16/2023","blue",44,"29",20.5,"",59.04,"Hood Head","Induced triploid"
"94","6/16/2023","blue",44,"30",11.9,"",51.42,"Hood Head","Induced triploid"
"95","6/16/2023","blue",44,"31",19.3,"",52.87,"Hood Head","Induced triploid"
"96","6/16/2023","blue",44,"32",12.5,"",53.7,"Hood Head","Induced triploid"
"97","6/16/2023","blue",44,"33",9.5,"",42.28,"Hood Head","Induced triploid"
"98","6/16/2023","blue",44,"34",14.3,"",53.73,"Hood Head","Induced triploid"
"99","6/16/2023","blue",44,"35",16.3,"",53.74,"Hood Head","Induced triploid"
"100","6/16/2023","blue",44,"36",15.7,"",57.11,"Hood Head","Induced triploid"
"101","6/16/2023","blue",44,"37",21.3,"",58.64,"Hood Head","Induced triploid"
"102","6/16/2023","blue",44,"38",11.4,"",42.69,"Hood Head","Induced triploid"
"103","6/16/2023","blue",44,"39",11.1,"",48.17,"Hood Head","Induced triploid"
"104","6/16/2023","blue",44,"40",20.3,"",55.56,"Hood Head","Induced triploid"
"105","6/16/2023","blue",44,"41",7.6,"",41.88,"Hood Head","Induced triploid"
"106","6/16/2023","blue",44,"42",10.5,"",47.28,"Hood Head","Induced triploid"
"107","6/16/2023","blue",44,"43",21.3,"",62.26,"Hood Head","Induced triploid"
"108","6/16/2023","blue",44,"44",14.8,"",68.15,"Hood Head","Induced triploid"
"109","6/16/2023","blue",44,"45",10.5,"",52.45,"Hood Head","Induced triploid"
"110","6/16/2023","blue",44,"46",12,"",44.43,"Hood Head","Induced triploid"
"111","6/16/2023","blue",44,"47",9.7,"",45.89,"Hood Head","Induced triploid"
"112","6/16/2023","blue",44,"48",23.6,"",43.63,"Hood Head","Induced triploid"
"113","6/16/2023","blue",44,"49",8,"",42.66,"Hood Head","Induced triploid"
"114","6/16/2023","blue",44,"50",18.7,"",59.86,"Hood Head","Induced triploid"
"115","6/16/2023","blue",44,"Unknown",11.5,"",53.52,"Hood Head","Induced triploid"
"116","6/16/2023","blue",44,"Unknown",18.2,"",56.09,"Hood Head","Induced triploid"
"117","6/16/2023","blue",44,"Unknown",13.9,"",49.23,"Hood Head","Induced triploid"
"118","6/16/2023","blue",44,"Unknown",19.1,"",57.79,"Hood Head","Induced triploid"
"119","6/16/2023","blue",44,"Unknown",12.9,"",44.98,"Hood Head","Induced triploid"
"120","6/16/2023","blue",44,"Unknown",15.9,"",53.63,"Hood Head","Induced triploid"
"121","6/16/2023","blue",44,"Unknown",14.5,"",51.29,"Hood Head","Induced triploid"
"122","6/16/2023","blue",44,"Unknown",13.2,"",53.35,"Hood Head","Induced triploid"
"123","6/16/2023","green",73,"1",12.1,"",45.02,"Hood Head","Diploid"
"124","6/16/2023","green",73,"2",13.5,"",52.31,"Hood Head","Diploid"
"125","6/16/2023","green",73,"3",14.4,"",53.12,"Hood Head","Diploid"
"126","6/16/2023","green",73,"4",11.1,"",48.99,"Hood Head","Diploid"
"127","6/16/2023","green",73,"5",17.5,"",56.33,"Hood Head","Diploid"
"128","6/16/2023","green",73,"6",12.9,"",56.34,"Hood Head","Diploid"
"129","6/16/2023","green",73,"7",14.1,"",52.68,"Hood Head","Diploid"
"130","6/16/2023","green",73,"8",7.8,"",47.04,"Hood Head","Diploid"
"131","6/16/2023","green",73,"9",18.4,"",61.75,"Hood Head","Diploid"
"132","6/16/2023","green",73,"10",13.9,"",54.45,"Hood Head","Diploid"
"133","6/16/2023","green",73,"11",6,"",35.6,"Hood Head","Diploid"
"134","6/16/2023","green",73,"12",18.5,"",53.79,"Hood Head","Diploid"
"135","6/16/2023","green",73,"13",12,"",52.21,"Hood Head","Diploid"
"136","6/16/2023","green",73,"14",NA,"",NA,"Hood Head","Diploid"
"137","6/16/2023","green",73,"15",12.9,"",51.75,"Hood Head","Diploid"
"138","6/16/2023","green",73,"16",NA,"",NA,"Hood Head","Diploid"
"139","6/16/2023","green",73,"17",7.6,"",38.85,"Hood Head","Diploid"
"140","6/16/2023","green",73,"18",10.9,"",46.78,"Hood Head","Diploid"
"141","6/16/2023","green",73,"19",13.5,"",49.88,"Hood Head","Diploid"
"142","6/16/2023","green",73,"20",13.4,"",53.46,"Hood Head","Diploid"
"143","6/16/2023","green",73,"21",9.6,"",35.24,"Hood Head","Diploid"
"144","6/16/2023","green",73,"22",7.4,"",43.4,"Hood Head","Diploid"
"145","6/16/2023","green",73,"23",11.7,"",45.43,"Hood Head","Diploid"
"146","6/16/2023","green",73,"24",14.7,"",47.03,"Hood Head","Diploid"
"147","6/16/2023","green",73,"25",12.4,"",55.93,"Hood Head","Diploid"
"148","6/16/2023","green",73,"26",15.6,"",50.81,"Hood Head","Diploid"
"149","6/16/2023","green",73,"27",11.9,"",48.46,"Hood Head","Diploid"
"150","6/16/2023","green",73,"28",11.6,"",46.3,"Hood Head","Diploid"
"151","6/16/2023","green",73,"29",11.7,"",51.11,"Hood Head","Diploid"
"152","6/16/2023","green",73,"30",10.9,"",50.68,"Hood Head","Diploid"
"153","6/16/2023","green",73,"31",7.2,"",50.68,"Hood Head","Diploid"
"154","6/16/2023","green",73,"32",12.6,"",54.5,"Hood Head","Diploid"
"155","6/16/2023","green",73,"33",9.6,"",52.65,"Hood Head","Diploid"
"156","6/16/2023","green",73,"34",5,"",38.4,"Hood Head","Diploid"
"157","6/16/2023","green",73,"35",12,"",46.95,"Hood Head","Diploid"
"158","6/16/2023","green",73,"36",8.9,"",46.18,"Hood Head","Diploid"
"159","6/16/2023","green",73,"37",20.4,"",54.08,"Hood Head","Diploid"
"160","6/16/2023","green",73,"38",17.4,"",53.86,"Hood Head","Diploid"
"161","6/16/2023","green",73,"39",NA,"",NA,"Hood Head","Diploid"
"162","6/16/2023","green",73,"40",9.6,"",43.44,"Hood Head","Diploid"
"163","6/16/2023","green",73,"41",19.3,"",61.5,"Hood Head","Diploid"
"164","6/16/2023","green",73,"42",17.7,"",54.79,"Hood Head","Diploid"
"165","6/16/2023","green",73,"43",15.6,"",40.78,"Hood Head","Diploid"
"166","6/16/2023","green",73,"44",10.8,"",48.31,"Hood Head","Diploid"
"167","6/16/2023","green",73,"45",11.6,"",51.01,"Hood Head","Diploid"
"168","6/16/2023","green",73,"46",10.3,"",53.41,"Hood Head","Diploid"
"169","6/16/2023","green",73,"47",10.4,"",52.7,"Hood Head","Diploid"
"170","6/16/2023","green",73,"48",8.8,"",49.14,"Hood Head","Diploid"
"171","6/16/2023","green",73,"49",10.5,"",42.36,"Hood Head","Diploid"
"172","6/16/2023","green",73,"50",12.9,"",49.78,"Hood Head","Diploid"
"173","6/16/2023","green",73,"Unknown",10.9,"",47.31,"Hood Head","Diploid"
"174","6/16/2023","green",73,"Unknown",14.6,"",63.14,"Hood Head","Diploid"
"175","6/16/2023","green",73,"Unknown",11,"",46.27,"Hood Head","Diploid"
"176","6/16/2023","red",23,"1",34,"",70.03,"Hood Head","Mated triploid"
"177","6/16/2023","red",23,"2",38.7,"",72.46,"Hood Head","Mated triploid"
"178","6/16/2023","red",23,"3",35.2,"",76.49,"Hood Head","Mated triploid"
"179","6/16/2023","red",23,"4",38.1,"",79.6,"Hood Head","Mated triploid"
"180","6/16/2023","red",23,"5",27.1,"",65.76,"Hood Head","Mated triploid"
"181","6/16/2023","red",23,"6",25.3,"",64.65,"Hood Head","Mated triploid"
"182","6/16/2023","red",23,"7",20.3,"",61.39,"Hood Head","Mated triploid"
"183","6/16/2023","red",23,"8",32.2,"",69.19,"Hood Head","Mated triploid"
"184","6/16/2023","red",23,"9",17.3,"",56.13,"Hood Head","Mated triploid"
"185","6/16/2023","red",23,"10",28.9,"",62.39,"Hood Head","Mated triploid"
"186","6/16/2023","red",23,"11",12.4,"",51.49,"Hood Head","Mated triploid"
"187","6/16/2023","red",23,"12",10.7,"",51.57,"Hood Head","Mated triploid"
"188","6/16/2023","red",23,"13",22,"",55.92,"Hood Head","Mated triploid"
"189","6/16/2023","red",23,"14",18.4,"",57.44,"Hood Head","Mated triploid"
"190","6/16/2023","red",23,"15",11,"",62.46,"Hood Head","Mated triploid"
"191","6/16/2023","red",23,"16",20.8,"",52.89,"Hood Head","Mated triploid"
"192","6/16/2023","red",23,"17",27.4,"",68.74,"Hood Head","Mated triploid"
"193","6/16/2023","red",23,"18",16.8,"",51.57,"Hood Head","Mated triploid"
"194","6/16/2023","red",23,"19",13.6,"",54.87,"Hood Head","Mated triploid"
"195","6/16/2023","red",23,"20",21.6,"",57.24,"Hood Head","Mated triploid"
"196","6/16/2023","red",23,"21",10.6,"",40.38,"Hood Head","Mated triploid"
"197","6/16/2023","red",23,"22",33.9,"",61.4,"Hood Head","Mated triploid"
"198","6/16/2023","red",23,"23",11.5,"",74.44,"Hood Head","Mated triploid"
"199","6/16/2023","red",23,"24",19.8,"",51.54,"Hood Head","Mated triploid"
"200","6/16/2023","red",23,"25",15.3,"",52.53,"Hood Head","Mated triploid"
"201","6/16/2023","red",23,"26",10.4,"",52.01,"Hood Head","Mated triploid"
"202","6/16/2023","red",23,"27",12.5,"",48.27,"Hood Head","Mated triploid"
"203","6/16/2023","red",23,"28",9.2,"",46.45,"Hood Head","Mated triploid"
"204","6/16/2023","red",23,"29",28.1,"",61.26,"Hood Head","Mated triploid"
"205","6/16/2023","red",23,"30",12.9,"",50.35,"Hood Head","Mated triploid"
"206","6/16/2023","red",23,"31",17.6,"",64.13,"Hood Head","Mated triploid"
"207","6/16/2023","red",23,"32",17.8,"",55.62,"Hood Head","Mated triploid"
"208","6/16/2023","red",23,"33",30.1,"",75.21,"Hood Head","Mated triploid"
"209","6/16/2023","red",23,"34",23.6,"",60.84,"Hood Head","Mated triploid"
"210","6/16/2023","red",23,"35",13.8,"",55.3,"Hood Head","Mated triploid"
"211","6/16/2023","red",23,"36",18.5,"",61.38,"Hood Head","Mated triploid"
"212","6/16/2023","red",23,"37",15.4,"",54.62,"Hood Head","Mated triploid"
"213","6/16/2023","red",23,"38",18.9,"",56.24,"Hood Head","Mated triploid"
"214","6/16/2023","red",23,"39",15.5,"",58.9,"Hood Head","Mated triploid"
"215","6/16/2023","red",23,"40",15.7,"",57.68,"Hood Head","Mated triploid"
"216","6/16/2023","red",23,"41",31.5,"",72.64,"Hood Head","Mated triploid"
"217","6/16/2023","red",23,"42",13.4,"",55.07,"Hood Head","Mated triploid"
"218","6/16/2023","red",23,"43",21.1,"",69.59,"Hood Head","Mated triploid"
"219","6/16/2023","red",23,"44",16.5,"",60.79,"Hood Head","Mated triploid"
"220","6/16/2023","red",23,"45",14.8,"",50.74,"Hood Head","Mated triploid"
"221","6/16/2023","red",23,"46",12.7,"",58,"Hood Head","Mated triploid"
"222","6/16/2023","red",23,"47",29.6,"",68.22,"Hood Head","Mated triploid"
"223","6/16/2023","red",23,"48",16.7,"",60.33,"Hood Head","Mated triploid"
"224","6/16/2023","red",23,"49",13,"",44.14,"Hood Head","Mated triploid"
"225","6/16/2023","red",23,"50",14.4,"",60.46,"Hood Head","Mated triploid"
"226","6/16/2023","blue",31,"51",15.6,"",58.11,"Hood Head","Induced triploid"
"227","6/16/2023","blue",31,"52",15.4,"",64.16,"Hood Head","Induced triploid"
"228","6/16/2023","blue",31,"53",17.6,"",59.46,"Hood Head","Induced triploid"
"229","6/16/2023","blue",31,"54",13.9,"",59.46,"Hood Head","Induced triploid"
"230","6/16/2023","blue",31,"55",10.9,"",52.3,"Hood Head","Induced triploid"
"231","6/16/2023","blue",31,"56",13.2,"",54.68,"Hood Head","Induced triploid"
"232","6/16/2023","blue",31,"57",11.6,"",50.79,"Hood Head","Induced triploid"
"233","6/16/2023","blue",31,"58",12.1,"",47.46,"Hood Head","Induced triploid"
"234","6/16/2023","blue",31,"59",13,"",56.92,"Hood Head","Induced triploid"
"235","6/16/2023","blue",31,"60",11.3,"",46.08,"Hood Head","Induced triploid"
"236","6/16/2023","blue",31,"61",14.7,"",49.24,"Hood Head","Induced triploid"
"237","6/16/2023","blue",31,"62",12.6,"",52.81,"Hood Head","Induced triploid"
"238","6/16/2023","blue",31,"63",28.5,"",41.69,"Hood Head","Induced triploid"
"239","6/16/2023","blue",31,"64",11,"",69.08,"Hood Head","Induced triploid"
"240","6/16/2023","blue",31,"65",14,"",53.55,"Hood Head","Induced triploid"
"241","6/16/2023","blue",31,"66",11.5,"",50.85,"Hood Head","Induced triploid"
"242","6/16/2023","blue",31,"67",16.2,"",59.84,"Hood Head","Induced triploid"
"243","6/16/2023","blue",31,"68",17.6,"",57.27,"Hood Head","Induced triploid"
"244","6/16/2023","blue",31,"69",26.4,"",76.96,"Hood Head","Induced triploid"
"245","6/16/2023","blue",31,"70",16.8,"",61.43,"Hood Head","Induced triploid"
"246","6/16/2023","blue",31,"71",11.6,"",42.19,"Hood Head","Induced triploid"
"247","6/16/2023","blue",31,"72",17.7,"",55,"Hood Head","Induced triploid"
"248","6/16/2023","blue",31,"73",8.7,"",48.38,"Hood Head","Induced triploid"
"249","6/16/2023","blue",31,"74",14.9,"",64.55,"Hood Head","Induced triploid"
"250","6/16/2023","blue",31,"75",7,"",42.11,"Hood Head","Induced triploid"
"251","6/16/2023","blue",31,"76",15.5,"",53.91,"Hood Head","Induced triploid"
"252","6/16/2023","blue",31,"77",8.7,"",45.18,"Hood Head","Induced triploid"
"253","6/16/2023","blue",31,"78",9.1,"",45.59,"Hood Head","Induced triploid"
"254","6/16/2023","blue",31,"79",15.6,"",55.23,"Hood Head","Induced triploid"
"255","6/16/2023","blue",31,"80",6.6,"",47.05,"Hood Head","Induced triploid"
"256","6/16/2023","blue",31,"81",6.7,"",43.17,"Hood Head","Induced triploid"
"257","6/16/2023","blue",31,"82",13.6,"",54.71,"Hood Head","Induced triploid"
"258","6/16/2023","blue",31,"83",14.5,"",60.66,"Hood Head","Induced triploid"
"259","6/16/2023","blue",31,"84",10.4,"",55.64,"Hood Head","Induced triploid"
"260","6/16/2023","blue",31,"85",11,"",48.71,"Hood Head","Induced triploid"
"261","6/16/2023","blue",31,"86",7.2,"",46.85,"Hood Head","Induced triploid"
"262","6/16/2023","blue",31,"87",13,"",51.03,"Hood Head","Induced triploid"
"263","6/16/2023","blue",31,"88",13.1,"",58.95,"Hood Head","Induced triploid"
"264","6/16/2023","blue",31,"89",9.9,"",48.39,"Hood Head","Induced triploid"
"265","6/16/2023","blue",31,"90",9.8,"",51.87,"Hood Head","Induced triploid"
"266","6/16/2023","blue",31,"91",22.6,"",60.58,"Hood Head","Induced triploid"
"267","6/16/2023","blue",31,"92",14.4,"",51.38,"Hood Head","Induced triploid"
"268","6/16/2023","blue",31,"93",10.9,"",42.53,"Hood Head","Induced triploid"
"269","6/16/2023","blue",31,"94",18.5,"",56,"Hood Head","Induced triploid"
"270","6/16/2023","blue",31,"95",32,"",76.37,"Hood Head","Induced triploid"
"271","6/16/2023","blue",31,"96",22.1,"",60.7,"Hood Head","Induced triploid"
"272","6/16/2023","blue",31,"97",17.4,"",60.58,"Hood Head","Induced triploid"
"273","6/16/2023","blue",31,"98",7.1,"",47.47,"Hood Head","Induced triploid"
"274","6/16/2023","blue",31,"99",17,"",60.08,"Hood Head","Induced triploid"
"275","6/16/2023","blue",31,"100",23.6,"",60.21,"Hood Head","Induced triploid"
"276","6/16/2023","green",93,"51",12.9,"",47.91,"Hood Head","Diploid"
"277","6/16/2023","green",93,"52",NA,"",NA,"Hood Head","Diploid"
"278","6/16/2023","green",93,"53",10.5,"",46.83,"Hood Head","Diploid"
"279","6/16/2023","green",93,"54",NA,"",NA,"Hood Head","Diploid"
"280","6/16/2023","green",93,"55",10.8,"",44.71,"Hood Head","Diploid"
"281","6/16/2023","green",93,"56",14.7,"",60.17,"Hood Head","Diploid"
"282","6/16/2023","green",93,"57",8.2,"",42.14,"Hood Head","Diploid"
"283","6/16/2023","green",93,"58",9.4,"",55.68,"Hood Head","Diploid"
"284","6/16/2023","green",93,"59",10.3,"",46.6,"Hood Head","Diploid"
"285","6/16/2023","green",93,"60",12.9,"",50.43,"Hood Head","Diploid"
"286","6/16/2023","green",93,"61",9.2,"",48.47,"Hood Head","Diploid"
"287","6/16/2023","green",93,"62",NA,"",NA,"Hood Head","Diploid"
"288","6/16/2023","green",93,"63",13.9,"",52.66,"Hood Head","Diploid"
"289","6/16/2023","green",93,"64",10.7,"",44.95,"Hood Head","Diploid"
"290","6/16/2023","green",93,"65",11.4,"",52.35,"Hood Head","Diploid"
"291","6/16/2023","green",93,"66",NA,"",NA,"Hood Head","Diploid"
"292","6/16/2023","green",93,"67",5.7,"",46.5,"Hood Head","Diploid"
"293","6/16/2023","green",93,"68",10.3,"",45.49,"Hood Head","Diploid"
"294","6/16/2023","green",93,"69",NA,"",NA,"Hood Head","Diploid"
"295","6/16/2023","green",93,"70",NA,"",NA,"Hood Head","Diploid"
"296","6/16/2023","green",93,"71",NA,"",NA,"Hood Head","Diploid"
"297","6/16/2023","green",93,"72",NA,"",NA,"Hood Head","Diploid"
"298","6/16/2023","green",93,"73",7.6,"",51.49,"Hood Head","Diploid"
"299","6/16/2023","green",93,"74",11,"",45.76,"Hood Head","Diploid"
"300","6/16/2023","green",93,"75",6.4,"",44.2,"Hood Head","Diploid"
"301","6/16/2023","green",93,"76",9,"",44.83,"Hood Head","Diploid"
"302","6/16/2023","green",93,"77",7.3,"",42.55,"Hood Head","Diploid"
"303","6/16/2023","green",93,"78",NA,"",NA,"Hood Head","Diploid"
"304","6/16/2023","green",93,"79",8.9,"",44.18,"Hood Head","Diploid"
"305","6/16/2023","green",93,"80",6,"",38.64,"Hood Head","Diploid"
"306","6/16/2023","green",93,"81",14,"",60.49,"Hood Head","Diploid"
"307","6/16/2023","green",93,"82",9.7,"",48.09,"Hood Head","Diploid"
"308","6/16/2023","green",93,"83",7.6,"",47.28,"Hood Head","Diploid"
"309","6/16/2023","green",93,"84",8,"",43.85,"Hood Head","Diploid"
"310","6/16/2023","green",93,"85",NA,"",NA,"Hood Head","Diploid"
"311","6/16/2023","green",93,"86",NA,"",NA,"Hood Head","Diploid"
"312","6/16/2023","green",93,"87",10.1,"",46.66,"Hood Head","Diploid"
"313","6/16/2023","green",93,"88",5.8,"",37.48,"Hood Head","Diploid"
"314","6/16/2023","green",93,"89",13.2,"",50.15,"Hood Head","Diploid"
"315","6/16/2023","green",93,"90",10.4,"",51.83,"Hood Head","Diploid"
"316","6/16/2023","green",93,"91",NA,"",NA,"Hood Head","Diploid"
"317","6/16/2023","green",93,"92",7.2,"",42.74,"Hood Head","Diploid"
"318","6/16/2023","green",93,"93",6.8,"",41.91,"Hood Head","Diploid"
"319","6/16/2023","green",93,"94",8.7,"",46.36,"Hood Head","Diploid"
"320","6/16/2023","green",93,"95",NA,"",NA,"Hood Head","Diploid"
"321","6/16/2023","green",93,"96",13.9,"",49.59,"Hood Head","Diploid"
"322","6/16/2023","green",93,"97",7.3,"",43.25,"Hood Head","Diploid"
"323","6/16/2023","green",93,"98",NA,"",NA,"Hood Head","Diploid"
"324","6/16/2023","green",93,"99",NA,"",NA,"Hood Head","Diploid"
"325","6/16/2023","green",93,"100",NA,"",NA,"Hood Head","Diploid"
"326","6/16/2023","green",93,"Unknown",10.3,"",50.92,"Hood Head","Diploid"
"327","6/16/2023","green",93,"Unknown",10.2,"",44.78,"Hood Head","Diploid"
"328","6/16/2023","green",93,"Unknown",11.3,"",41.93,"Hood Head","Diploid"
"329","6/16/2023","green",93,"Unknown",6.8,"",40.35,"Hood Head","Diploid"
"330","6/16/2023","green",93,"Unknown",9.6,"",43.43,"Hood Head","Diploid"
"331","6/16/2023","green",93,"Unknown",14.4,"",52.16,"Hood Head","Diploid"
"332","6/16/2023","green",93,"Unknown",9.8,"",43.82,"Hood Head","Diploid"
"333","6/16/2023","green",93,"Unknown",12.3,"",49.99,"Hood Head","Diploid"
"334","6/16/2023","green",93,"Unknown",15.5,"",63.8,"Hood Head","Diploid"
"335","6/16/2023","green",93,"Unknown",8.9,"",49.8,"Hood Head","Diploid"
"336","6/16/2023","green",93,"Unknown",6.2,"",42.5,"Hood Head","Diploid"
